design,stage,substep,arm,repeat,call,setup_s,hold_s,passes,last_improving_iter,wns_start_ps,wns_end_ps,endpoints,substep_wall_s,result_sha1,loadavg_at_start,recorded_at
aes,cts,4_1_cts,base,1,setup_hold,1.75,0.01,50,50,-9.24,0.004,26,12.47,388d27212cfe76a19f9c,0.96,2026-09-10T21:27:28
aes,floorplan,2_1_floorplan,base,1,floorplan_setup,14.42,,1077,1057,-59.315,-45.023,150,17.68,6a612011b922a089739e,0.82,2026-09-10T21:27:15
aes,grt,5_1_grt,base,1,setup_hold,29.73,0.05,596,569,-13.943,-4.195,111,53.53,de5b7477dac8c0b96048,0.97,2026-09-10T21:28:23
aes,grt,5_1_grt,base,1,post_grt_wns,0.47,,1,0,-4.78,-4.78,24,53.53,de5b7477dac8c0b96048,0.97,2026-09-10T21:28:23
aes-mbff,cts,4_1_cts,base,1,setup_hold,1.3,0.01,39,39,-9.009,0.371,18,11.61,7b694d536d2d1022c45e,0.91,2026-09-10T21:34:00
aes-mbff,floorplan,2_1_floorplan,base,1,floorplan_setup,0.11,,0,,,,,2.83,c422fbb68d101a10151a,0.82,2026-09-10T21:33:47
aes-mbff,grt,5_1_grt,base,1,setup_hold,11.53,0.06,267,238,-17.947,-1.2,106,35.68,f10f16d2f8ed4cb5ee89,0.93,2026-09-10T21:34:37
aes-mbff,grt,5_1_grt,base,1,post_grt_wns,0.47,,1,0,-2.004,-2.004,5,35.68,f10f16d2f8ed4cb5ee89,0.93,2026-09-10T21:34:37
aes_lvt,cts,4_1_cts,base,1,setup_hold,0.42,0.08,0,,,,,10.75,94255454a0e4207922be,0.93,2026-09-10T21:31:16
aes_lvt,floorplan,2_1_floorplan,base,1,floorplan_setup,0.09,,0,,,,,3.44,05fbccf4fa7def676509,0.91,2026-09-10T21:31:04
aes_lvt,grt,5_1_grt,base,1,setup_hold,0.32,0.1,0,,,,,20.43,6f020f356230f2a89325,0.94,2026-09-10T21:31:38
aes_lvt,grt,5_1_grt,base,1,post_grt_wns,0.29,,0,,,,,20.43,6f020f356230f2a89325,0.94,2026-09-10T21:31:38
coralnpu,cts,4_1_cts,base,1,setup_hold,385.37,0.56,1500,1280,-2142.929,-2053.337,16853,530.85,2be3f5b16ac161318a1c,0.98,2026-09-10T23:10:08
coralnpu,cts,4_1_cts,base-p006700680069,1,setup_hold,328.94,0.54,1500,1280,-2142.929,-2053.337,16853,472.4,2be3f5b16ac161318a1c,0.87,2026-09-12T02:44:45
coralnpu,cts,4_1_cts,base-prof,1,setup_hold,384.93,0.55,1500,1280,-2142.929,-2053.337,16853,531.49,2be3f5b16ac161318a1c,0.94,2026-09-11T01:19:28
coralnpu,floorplan,2_1_floorplan,base,1,floorplan_setup,225.27,,1200,23,-13804.944,-2383.044,16853,275.63,07ad1ef643b6055207ce,0.80,2026-09-10T23:00:15
coralnpu,floorplan,2_1_floorplan,base-p006700680069,1,floorplan_setup,48.04,,400,23,-13804.944,-2383.044,16853,99.53,07ad1ef643b6055207ce,0.86,2026-09-12T02:23:02
coralnpu,floorplan,2_1_floorplan,base-prof,1,floorplan_setup,221.33,,1200,23,-13804.944,-2383.044,16853,271.77,07ad1ef643b6055207ce,0.97,2026-09-11T00:54:46
coralnpu,grt,5_1_grt,base,1,setup_hold,674.13,1.27,1400,734,-2113.249,-2099.549,16853,1238.01,d7dc7d7019cd109a1d30,0.94,2026-09-10T23:32:32
coralnpu,grt,5_1_grt,base,1,post_grt_wns,8.44,,1,0,-2102.223,-2102.223,16853,1238.01,d7dc7d7019cd109a1d30,0.94,2026-09-10T23:32:32
coralnpu,grt,5_1_grt,base-p006700680069,1,setup_hold,617.74,1.26,1400,734,-2113.249,-2099.549,16853,1183.43,d7dc7d7019cd109a1d30,0.90,2026-09-12T03:15:09
coralnpu,grt,5_1_grt,base-p006700680069,1,post_grt_wns,8.16,,1,0,-2102.223,-2102.223,16853,1183.43,d7dc7d7019cd109a1d30,0.90,2026-09-12T03:15:09
coralnpu,grt,5_1_grt,base-prof,1,setup_hold,688.86,1.27,1400,734,-2113.249,-2099.549,16853,1263.15,d7dc7d7019cd109a1d30,0.92,2026-09-11T01:54:10
coralnpu,grt,5_1_grt,base-prof,1,post_grt_wns,8.45,,1,0,-2102.223,-2102.223,16853,1263.15,d7dc7d7019cd109a1d30,0.92,2026-09-11T01:54:10
ethmac,cts,4_1_cts,base,1,setup_hold,7.89,0.17,108,60,-86.312,-83.009,20,47.03,b2638a74278d34b25525,0.89,2026-09-10T22:10:10
ethmac,floorplan,2_1_floorplan,base,1,floorplan_setup,33.65,,509,448,-3111.825,-82.332,373,48.16,1675822e33d891cab1fd,0.89,2026-09-10T22:08:37
ethmac,grt,5_1_grt,base,1,setup_hold,22.41,0.36,289,233,-102.291,-99.186,67,145.94,475c744da884c861d1f7,0.89,2026-09-10T22:13:52
ethmac,grt,5_1_grt,base,1,post_grt_wns,2.64,,1,0,-98.825,-98.825,56,145.94,475c744da884c861d1f7,0.89,2026-09-10T22:13:52
ethmac_lvt,cts,4_1_cts,base,1,setup_hold,8.23,0.19,126,80,-27.833,-19.708,18,45.36,868549d0654ff946398c,0.94,2026-09-10T22:17:59
ethmac_lvt,floorplan,2_1_floorplan,base,1,floorplan_setup,28.11,,397,59,-1420.681,-23.301,308,42.13,e588f86df1febbf0b819,0.85,2026-09-10T22:17:13
ethmac_lvt,grt,5_1_grt,base,1,setup_hold,16.71,0.39,129,111,-31.83,-28.516,19,122.44,14459a5a830135fb7f5b,0.86,2026-09-10T22:21:03
ethmac_lvt,grt,5_1_grt,base,1,post_grt_wns,2.67,,1,0,-28.55,-28.55,18,122.44,14459a5a830135fb7f5b,0.86,2026-09-10T22:21:03
gcd,cts,4_1_cts,base,1,setup_hold,0.17,0.0,24,14,-42.428,-41.697,4,4.9,5d6bb9d0640e3eaf2236,0.98,2026-09-10T21:15:34
gcd,floorplan,2_1_floorplan,base,1,floorplan_setup,0.38,,61,32,-66.659,-63.947,21,1.9,d926c1d6588d405ca54b,0.78,2026-09-10T21:13:15
gcd,grt,5_1_grt,base,1,setup_hold,0.4,0.0,33,27,-52.651,-50.74,14,3.33,46a29f91d383fe8094f6,0.98,2026-09-10T21:15:39
gcd,grt,5_1_grt,base,1,post_grt_wns,0.05,,1,0,-50.74,-50.74,7,3.33,46a29f91d383fe8094f6,0.98,2026-09-10T21:15:39
gcd-ccs,cts,4_1_cts,base,1,setup_hold,0.98,0.0,38,28,-49.993,-49.277,16,13.66,61988b2c27a546e66309,0.89,2026-09-10T22:52:34
gcd-ccs,floorplan,2_1_floorplan,base,1,floorplan_setup,0.42,,61,32,-66.659,-63.947,21,9.41,157454ec200f2cbba9f8,0.79,2026-09-10T22:52:19
gcd-ccs,grt,5_1_grt,base,1,setup_hold,1.81,0.0,32,12,-55.724,-54.527,7,14.19,06cc0fc278c7e6069965,0.89,2026-09-10T22:53:20
gcd-ccs,grt,5_1_grt,base,1,post_grt_wns,0.34,,1,0,-54.848,-54.848,7,14.19,06cc0fc278c7e6069965,0.89,2026-09-10T22:53:20
ibex,cts,4_1_cts,base,1,setup_hold,41.75,0.11,779,579,-51.223,0.261,645,63.92,56134725468e06aad39d,0.81,2026-09-10T21:40:31
ibex,cts,4_1_cts,base-p0067,1,setup_hold,28.63,0.11,779,579,-51.223,0.261,645,50.46,56134725468e06aad39d,0.95,2026-09-11T17:41:55
ibex,cts,4_1_cts,base-p0067,2,setup_hold,28.7,0.11,779,579,-51.223,0.261,645,50.93,56134725468e06aad39d,0.93,2026-09-11T17:43:01
ibex,cts,4_1_cts,base-p0067,3,setup_hold,28.86,0.11,779,579,-51.223,0.261,645,51.14,56134725468e06aad39d,0.96,2026-09-11T17:45:23
ibex,cts,4_1_cts,base-p006700680069,1,setup_hold,26.77,0.11,468,90,-51.223,0.261,645,48.84,2da0a0e7a5283dde4e7d,0.97,2026-09-12T01:07:13
ibex,cts,4_1_cts,base-p006700680069,2,setup_hold,27.02,0.11,468,90,-51.223,0.261,645,49.18,2da0a0e7a5283dde4e7d,0.84,2026-09-12T01:08:18
ibex,cts,4_1_cts,base-p006700680069,3,setup_hold,26.58,0.11,468,90,-51.223,0.261,645,48.72,2da0a0e7a5283dde4e7d,0.91,2026-09-12T01:09:52
ibex,cts,4_1_cts,base-p0068,1,setup_hold,42.48,0.11,779,579,-51.223,0.261,645,64.73,56134725468e06aad39d,0.85,2026-09-11T20:20:42
ibex,cts,4_1_cts,base-p0068,2,setup_hold,41.49,0.11,779,579,-51.223,0.261,645,63.27,56134725468e06aad39d,1.00,2026-09-11T20:23:45
ibex,cts,4_1_cts,base-p0068,3,setup_hold,42.0,0.11,779,579,-51.223,0.261,645,64.24,56134725468e06aad39d,0.84,2026-09-11T20:25:35
ibex,cts,4_1_cts,base-p0069,1,setup_hold,34.18,0.11,468,90,-51.223,0.261,645,56.23,2da0a0e7a5283dde4e7d,0.84,2026-09-11T22:43:28
ibex,cts,4_1_cts,base-p0069,2,setup_hold,34.25,0.11,468,90,-51.223,0.261,645,56.24,2da0a0e7a5283dde4e7d,0.83,2026-09-11T22:45:55
ibex,cts,4_1_cts,base-p0069,3,setup_hold,33.96,0.11,468,90,-51.223,0.261,645,55.96,2da0a0e7a5283dde4e7d,0.83,2026-09-11T22:48:36
ibex,cts,4_1_cts,base-prof,1,setup_hold,41.47,0.11,779,579,-51.223,0.261,645,63.25,56134725468e06aad39d,0.78,2026-09-11T00:40:09
ibex,cts,4_1_cts,base-prof,2,setup_hold,42.23,0.11,779,579,-51.223,0.261,645,64.48,56134725468e06aad39d,0.97,2026-09-11T08:02:22
ibex,cts,4_1_cts,base-prof,3,setup_hold,41.96,0.11,779,579,-51.223,0.261,645,63.93,56134725468e06aad39d,0.98,2026-09-11T08:04:11
ibex,cts,4_1_cts,footprint-prof,1,setup_hold,41.79,0.11,779,579,-51.223,0.261,645,63.79,56134725468e06aad39d,0.92,2026-09-11T08:31:31
ibex,cts,4_1_cts,footprint-prof,2,setup_hold,41.74,0.11,779,579,-51.223,0.261,645,63.96,56134725468e06aad39d,0.88,2026-09-11T08:32:50
ibex,cts,4_1_cts,footprint-prof,3,setup_hold,41.92,0.11,779,579,-51.223,0.261,645,64.02,56134725468e06aad39d,0.87,2026-09-11T08:35:10
ibex,cts,4_1_cts,noclone-prof,1,setup_hold,30.22,0.11,740,155,-51.223,0.373,645,52.27,fba2b7d5d93447d34d7b,0.80,2026-09-11T08:21:42
ibex,cts,4_1_cts,noclone-prof,2,setup_hold,30.6,0.12,740,155,-51.223,0.373,645,52.88,fba2b7d5d93447d34d7b,0.88,2026-09-11T08:22:50
ibex,cts,4_1_cts,noclone-prof,3,setup_hold,29.59,0.11,740,155,-51.223,0.373,645,51.7,fba2b7d5d93447d34d7b,0.93,2026-09-11T08:24:12
ibex,cts,4_1_cts,nogasp-prof,1,setup_hold,40.91,0.11,748,579,-51.223,-2.566,645,62.68,10e2b5ea767da3674656,0.97,2026-09-11T08:16:42
ibex,cts,4_1_cts,nogasp-prof,2,setup_hold,41.12,0.11,748,579,-51.223,-2.566,645,63.18,10e2b5ea767da3674656,0.83,2026-09-11T08:18:30
ibex,cts,4_1_cts,nogasp-prof,3,setup_hold,41.07,0.11,748,579,-51.223,-2.566,645,63.25,10e2b5ea767da3674656,0.96,2026-09-11T08:19:49
ibex,cts,4_1_cts,nounbuf-prof,1,setup_hold,42.2,0.11,779,579,-51.223,0.261,645,64.28,56134725468e06aad39d,0.95,2026-09-11T08:26:17
ibex,cts,4_1_cts,nounbuf-prof,2,setup_hold,42.11,0.11,779,579,-51.223,0.261,645,64.24,56134725468e06aad39d,0.95,2026-09-11T08:28:52
ibex,cts,4_1_cts,nounbuf-prof,3,setup_hold,42.05,0.11,779,579,-51.223,0.261,645,64.11,56134725468e06aad39d,0.85,2026-09-11T08:30:11
ibex,cts,4_1_cts,tns20-prof,1,setup_hold,30.31,0.11,296,90,-51.223,0.261,645,52.55,2da0a0e7a5283dde4e7d,0.91,2026-09-11T08:05:34
ibex,cts,4_1_cts,tns20-prof,2,setup_hold,29.71,0.11,296,90,-51.223,0.261,645,51.66,2da0a0e7a5283dde4e7d,0.86,2026-09-11T08:07:26
ibex,cts,4_1_cts,tns20-prof,3,setup_hold,29.71,0.11,296,90,-51.223,0.261,645,51.82,2da0a0e7a5283dde4e7d,0.82,2026-09-11T08:08:33
ibex,cts,4_1_cts,tns5-prof,1,setup_hold,19.11,0.11,179,90,-51.223,0.261,645,41.22,2da0a0e7a5283dde4e7d,0.80,2026-09-11T08:10:30
ibex,cts,4_1_cts,tns5-prof,2,setup_hold,19.27,0.11,179,90,-51.223,0.261,645,41.38,2da0a0e7a5283dde4e7d,0.96,2026-09-11T08:12:12
ibex,cts,4_1_cts,tns5-prof,3,setup_hold,19.08,0.11,179,90,-51.223,0.261,645,41.05,2da0a0e7a5283dde4e7d,0.90,2026-09-11T08:14:39
ibex,floorplan,2_1_floorplan,base,1,floorplan_setup,77.47,,1200,730,-3476.455,-1344.686,1970,86.52,9167078746a9449efa2d,0.90,2026-09-10T21:38:11
ibex,floorplan,2_1_floorplan,base-p0067,1,floorplan_setup,70.06,,1200,730,-3476.455,-1344.686,1970,79.12,9167078746a9449efa2d,0.94,2026-09-11T17:30:16
ibex,floorplan,2_1_floorplan,base-p0067,2,floorplan_setup,69.75,,1200,730,-3476.455,-1344.686,1970,78.88,9167078746a9449efa2d,0.84,2026-09-11T17:33:11
ibex,floorplan,2_1_floorplan,base-p0067,3,floorplan_setup,69.2,,1200,730,-3476.455,-1344.686,1970,78.21000000000001,9167078746a9449efa2d,0.83,2026-09-11T17:36:21
ibex,floorplan,2_1_floorplan,base-p006700680069,1,floorplan_setup,69.37,,1200,730,-3476.455,-1344.686,1970,78.45,9167078746a9449efa2d,0.80,2026-09-12T00:55:36
ibex,floorplan,2_1_floorplan,base-p006700680069,2,floorplan_setup,69.12,,1200,730,-3476.455,-1344.686,1970,77.98,9167078746a9449efa2d,0.98,2026-09-12T00:58:45
ibex,floorplan,2_1_floorplan,base-p006700680069,3,floorplan_setup,69.8,,1200,730,-3476.455,-1344.686,1970,78.88,9167078746a9449efa2d,0.82,2026-09-12T01:01:55
ibex,floorplan,2_1_floorplan,base-p0068,1,floorplan_setup,79.01,,1200,730,-3476.455,-1344.686,1970,88.18,9167078746a9449efa2d,0.85,2026-09-11T20:09:35
ibex,floorplan,2_1_floorplan,base-p0068,2,floorplan_setup,79.17,,1200,730,-3476.455,-1344.686,1970,88.28999999999999,9167078746a9449efa2d,0.84,2026-09-11T20:12:09
ibex,floorplan,2_1_floorplan,base-p0068,3,floorplan_setup,77.89,,1200,730,-3476.455,-1344.686,1970,87.0,9167078746a9449efa2d,0.82,2026-09-11T20:14:43
ibex,floorplan,2_1_floorplan,base-p0069,1,floorplan_setup,76.95,,1200,730,-3476.455,-1344.686,1970,85.89,9167078746a9449efa2d,0.86,2026-09-11T22:32:21
ibex,floorplan,2_1_floorplan,base-p0069,2,floorplan_setup,77.23,,1200,730,-3476.455,-1344.686,1970,86.15,9167078746a9449efa2d,0.95,2026-09-11T22:34:53
ibex,floorplan,2_1_floorplan,base-p0069,3,floorplan_setup,77.33,,1200,730,-3476.455,-1344.686,1970,86.39,9167078746a9449efa2d,0.98,2026-09-11T22:37:26
ibex,floorplan,2_1_floorplan,base-prof,1,floorplan_setup,77.25,,1200,730,-3476.455,-1344.686,1970,86.28,9167078746a9449efa2d,0.88,2026-09-11T00:34:14
ibex,floorplan,2_1_floorplan,base-prof,2,floorplan_setup,79.6,,1200,730,-3476.455,-1344.686,1970,88.65,9167078746a9449efa2d,0.97,2026-09-11T16:07:32
ibex,floorplan,2_1_floorplan,base-prof,3,floorplan_setup,79.18,,1200,730,-3476.455,-1344.686,1970,88.17,9167078746a9449efa2d,0.88,2026-09-11T16:09:52
ibex,grt,5_1_grt,base,1,setup_hold,87.47,0.21,1124,593,-35.841,0.079,719,133.06,240ce624c04661cdc1e4,0.86,2026-09-10T21:43:46
ibex,grt,5_1_grt,base,1,post_grt_wns,1.62,,1,0,-1.615,-1.615,31,133.06,240ce624c04661cdc1e4,0.86,2026-09-10T21:43:46
ibex,grt,5_1_grt,base-p0067,1,setup_hold,71.4,0.21,1124,593,-35.841,0.079,719,116.52000000000001,240ce624c04661cdc1e4,0.92,2026-09-11T17:49:00
ibex,grt,5_1_grt,base-p0067,1,post_grt_wns,1.54,,1,0,-1.615,-1.615,31,116.52000000000001,240ce624c04661cdc1e4,0.92,2026-09-11T17:49:00
ibex,grt,5_1_grt,base-p0067,2,setup_hold,72.27,0.2,1124,593,-35.841,0.079,719,117.72,240ce624c04661cdc1e4,0.98,2026-09-11T17:53:43
ibex,grt,5_1_grt,base-p0067,2,post_grt_wns,1.54,,1,0,-1.615,-1.615,31,117.72,240ce624c04661cdc1e4,0.98,2026-09-11T17:53:43
ibex,grt,5_1_grt,base-p0067,3,setup_hold,69.94,0.21,1124,593,-35.841,0.079,719,115.32,240ce624c04661cdc1e4,0.89,2026-09-11T17:58:24
ibex,grt,5_1_grt,base-p0067,3,post_grt_wns,1.57,,1,0,-1.615,-1.615,31,115.32,240ce624c04661cdc1e4,0.89,2026-09-11T17:58:24
ibex,grt,5_1_grt,base-p006700680069,1,setup_hold,61.35,0.2,923,485,-33.204,-0.503,663,106.47999999999999,5a5b0b521d3f83ca1453,0.98,2026-09-12T01:13:33
ibex,grt,5_1_grt,base-p006700680069,1,post_grt_wns,1.52,,1,0,-0.933,-0.933,29,106.47999999999999,5a5b0b521d3f83ca1453,0.98,2026-09-12T01:13:33
ibex,grt,5_1_grt,base-p006700680069,2,setup_hold,61.64,0.2,923,485,-33.204,-0.503,663,106.61,5a5b0b521d3f83ca1453,0.98,2026-09-12T01:17:50
ibex,grt,5_1_grt,base-p006700680069,2,post_grt_wns,1.51,,1,0,-0.933,-0.933,29,106.61,5a5b0b521d3f83ca1453,0.98,2026-09-12T01:17:50
ibex,grt,5_1_grt,base-p006700680069,3,setup_hold,61.26,0.19,923,485,-33.204,-0.503,663,106.25,5a5b0b521d3f83ca1453,0.81,2026-09-12T01:22:22
ibex,grt,5_1_grt,base-p006700680069,3,post_grt_wns,1.41,,1,0,-0.933,-0.933,29,106.25,5a5b0b521d3f83ca1453,0.81,2026-09-12T01:22:22
ibex,grt,5_1_grt,base-p0068,1,setup_hold,87.17,0.2,1124,593,-35.841,0.079,719,132.9,240ce624c04661cdc1e4,0.80,2026-09-11T20:30:27
ibex,grt,5_1_grt,base-p0068,1,post_grt_wns,1.64,,1,0,-1.615,-1.615,31,132.9,240ce624c04661cdc1e4,0.80,2026-09-11T20:30:27
ibex,grt,5_1_grt,base-p0068,2,setup_hold,87.16,0.2,1124,593,-35.841,0.079,719,132.71,240ce624c04661cdc1e4,0.82,2026-09-11T20:35:10
ibex,grt,5_1_grt,base-p0068,2,post_grt_wns,1.62,,1,0,-1.615,-1.615,31,132.71,240ce624c04661cdc1e4,0.82,2026-09-11T20:35:10
ibex,grt,5_1_grt,base-p0068,3,setup_hold,86.3,0.2,1124,593,-35.841,0.079,719,131.78,240ce624c04661cdc1e4,0.95,2026-09-11T20:39:52
ibex,grt,5_1_grt,base-p0068,3,post_grt_wns,1.62,,1,0,-1.615,-1.615,31,131.78,240ce624c04661cdc1e4,0.95,2026-09-11T20:39:52
ibex,grt,5_1_grt,base-p0069,1,setup_hold,73.85,0.19,923,485,-33.204,-0.503,663,118.87,5a5b0b521d3f83ca1453,0.85,2026-09-11T22:53:21
ibex,grt,5_1_grt,base-p0069,1,post_grt_wns,1.51,,1,0,-0.933,-0.933,29,118.87,5a5b0b521d3f83ca1453,0.85,2026-09-11T22:53:21
ibex,grt,5_1_grt,base-p0069,2,setup_hold,74.66,0.19,923,485,-33.204,-0.503,663,119.86,5a5b0b521d3f83ca1453,0.96,2026-09-11T22:57:51
ibex,grt,5_1_grt,base-p0069,2,post_grt_wns,1.59,,1,0,-0.933,-0.933,29,119.86,5a5b0b521d3f83ca1453,0.96,2026-09-11T22:57:51
ibex,grt,5_1_grt,base-p0069,3,setup_hold,73.6,0.19,923,485,-33.204,-0.503,663,117.87,5a5b0b521d3f83ca1453,0.87,2026-09-11T23:02:34
ibex,grt,5_1_grt,base-p0069,3,post_grt_wns,1.54,,1,0,-0.933,-0.933,29,117.87,5a5b0b521d3f83ca1453,0.87,2026-09-11T23:02:34
ibex,grt,5_1_grt,base-prof,1,setup_hold,85.82,0.2,1124,593,-35.841,0.079,719,130.91,240ce624c04661cdc1e4,0.85,2026-09-11T00:44:57
ibex,grt,5_1_grt,base-prof,1,post_grt_wns,1.6,,1,0,-1.615,-1.615,31,130.91,240ce624c04661cdc1e4,0.85,2026-09-11T00:44:57
ibex,grt,5_1_grt,base-prof,2,setup_hold,87.88,0.2,1124,593,-35.841,0.079,719,133.38,240ce624c04661cdc1e4,0.79,2026-09-11T08:41:03
ibex,grt,5_1_grt,base-prof,2,post_grt_wns,1.62,,1,0,-1.615,-1.615,31,133.38,240ce624c04661cdc1e4,0.79,2026-09-11T08:41:03
ibex,grt,5_1_grt,base-prof,3,setup_hold,87.05,0.2,1124,593,-35.841,0.079,719,132.53,240ce624c04661cdc1e4,0.89,2026-09-11T08:45:31
ibex,grt,5_1_grt,base-prof,3,post_grt_wns,1.6,,1,0,-1.615,-1.615,31,132.53,240ce624c04661cdc1e4,0.89,2026-09-11T08:45:31
ibex,grt,5_1_grt,noclone-prof,1,setup_hold,147.55,0.2,1389,1021,-35.841,-7.913,719,192.59,2bd134e69687411dc3a2,0.99,2026-09-11T09:34:42
ibex,grt,5_1_grt,noclone-prof,1,post_grt_wns,1.6,,1,0,-9.054,-9.054,100,192.59,2bd134e69687411dc3a2,0.99,2026-09-11T09:34:42
ibex,grt,5_1_grt,noclone-prof,2,setup_hold,146.02,0.2,1389,1021,-35.841,-7.913,719,191.21,2bd134e69687411dc3a2,0.86,2026-09-11T09:40:54
ibex,grt,5_1_grt,noclone-prof,2,post_grt_wns,1.58,,1,0,-9.054,-9.054,100,191.21,2bd134e69687411dc3a2,0.86,2026-09-11T09:40:54
ibex,grt,5_1_grt,noclone-prof,3,setup_hold,144.85,0.2,1389,1021,-35.841,-7.913,719,190.2,2bd134e69687411dc3a2,0.95,2026-09-11T09:47:04
ibex,grt,5_1_grt,noclone-prof,3,post_grt_wns,1.59,,1,0,-9.054,-9.054,100,190.2,2bd134e69687411dc3a2,0.95,2026-09-11T09:47:04
ibex,grt,5_1_grt,nogasp-prof,1,setup_hold,87.51,0.2,1121,593,-35.841,-0.117,719,133.19,f44f6c1e5c3994291483,0.81,2026-09-11T09:19:17
ibex,grt,5_1_grt,nogasp-prof,1,post_grt_wns,1.62,,1,0,-4.334,-4.334,36,133.19,f44f6c1e5c3994291483,0.81,2026-09-11T09:19:17
ibex,grt,5_1_grt,nogasp-prof,2,setup_hold,87.14,0.2,1121,593,-35.841,-0.117,719,132.62,f44f6c1e5c3994291483,0.84,2026-09-11T09:24:15
ibex,grt,5_1_grt,nogasp-prof,2,post_grt_wns,1.61,,1,0,-4.334,-4.334,36,132.62,f44f6c1e5c3994291483,0.84,2026-09-11T09:24:15
ibex,grt,5_1_grt,nogasp-prof,3,setup_hold,87.55,0.2,1121,593,-35.841,-0.117,719,133.06,f44f6c1e5c3994291483,0.90,2026-09-11T09:28:59
ibex,grt,5_1_grt,nogasp-prof,3,post_grt_wns,1.6,,1,0,-4.334,-4.334,36,133.06,f44f6c1e5c3994291483,0.90,2026-09-11T09:28:59
ibex,grt,5_1_grt,nopostwns-prof,1,setup_hold,86.46,0.2,1124,593,-35.841,0.079,719,130.39,9cab11fda6c6c060f3f8,0.98,2026-09-11T15:21:45
ibex,grt,5_1_grt,nopostwns-prof,2,setup_hold,87.28,0.2,1124,593,-35.841,0.079,719,131.22,9cab11fda6c6c060f3f8,0.91,2026-09-11T15:26:41
ibex,grt,5_1_grt,nopostwns-prof,3,setup_hold,87.21,0.21,1124,593,-35.841,0.079,719,131.17,9cab11fda6c6c060f3f8,0.89,2026-09-11T15:31:23
ibex,grt,5_1_grt,nounbuf-prof,1,setup_hold,86.33,0.2,1124,593,-35.841,0.079,719,131.35,240ce624c04661cdc1e4,0.82,2026-09-11T09:52:16
ibex,grt,5_1_grt,nounbuf-prof,1,post_grt_wns,1.46,,1,0,-1.615,-1.615,31,131.35,240ce624c04661cdc1e4,0.82,2026-09-11T09:52:16
ibex,grt,5_1_grt,nounbuf-prof,2,setup_hold,86.69,0.2,1124,593,-35.841,0.079,719,131.83,240ce624c04661cdc1e4,0.82,2026-09-11T09:57:13
ibex,grt,5_1_grt,nounbuf-prof,2,post_grt_wns,1.58,,1,0,-1.615,-1.615,31,131.83,240ce624c04661cdc1e4,0.82,2026-09-11T09:57:13
ibex,grt,5_1_grt,nounbuf-prof,3,setup_hold,86.91,0.21,1124,593,-35.841,0.079,719,132.41,240ce624c04661cdc1e4,0.85,2026-09-11T10:01:56
ibex,grt,5_1_grt,nounbuf-prof,3,post_grt_wns,1.61,,1,0,-1.615,-1.615,31,132.41,240ce624c04661cdc1e4,0.85,2026-09-11T10:01:56
ibex,grt,5_1_grt,tns20-prof,1,setup_hold,72.02,0.21,556,478,-35.841,0.173,719,117.56,f1368605026baa4617b3,0.83,2026-09-11T08:50:14
ibex,grt,5_1_grt,tns20-prof,1,post_grt_wns,1.63,,1,0,-1.615,-1.615,30,117.56,f1368605026baa4617b3,0.83,2026-09-11T08:50:14
ibex,grt,5_1_grt,tns20-prof,2,setup_hold,72.09,0.21,556,478,-35.841,0.173,719,117.19,f1368605026baa4617b3,0.85,2026-09-11T08:54:57
ibex,grt,5_1_grt,tns20-prof,2,post_grt_wns,1.61,,1,0,-1.615,-1.615,30,117.19,f1368605026baa4617b3,0.85,2026-09-11T08:54:57
ibex,grt,5_1_grt,tns20-prof,3,setup_hold,72.62,0.21,556,478,-35.841,0.173,719,118.49000000000001,f1368605026baa4617b3,0.96,2026-09-11T08:59:41
ibex,grt,5_1_grt,tns20-prof,3,post_grt_wns,1.62,,1,0,-1.615,-1.615,30,118.49000000000001,f1368605026baa4617b3,0.96,2026-09-11T08:59:41
ibex,grt,5_1_grt,tns5-prof,1,setup_hold,70.74,0.2,514,417,-35.841,-0.117,719,116.22,bd3d3c6d7a0a11fa4b28,0.83,2026-09-11T09:04:37
ibex,grt,5_1_grt,tns5-prof,1,post_grt_wns,1.62,,1,0,-4.334,-4.334,36,116.22,bd3d3c6d7a0a11fa4b28,0.83,2026-09-11T09:04:37
ibex,grt,5_1_grt,tns5-prof,2,setup_hold,72.24,0.2,514,417,-35.841,-0.117,719,117.56,bd3d3c6d7a0a11fa4b28,0.83,2026-09-11T09:09:20
ibex,grt,5_1_grt,tns5-prof,2,post_grt_wns,1.62,,1,0,-4.334,-4.334,36,117.56,bd3d3c6d7a0a11fa4b28,0.83,2026-09-11T09:09:20
ibex,grt,5_1_grt,tns5-prof,3,setup_hold,72.05,0.2,514,417,-35.841,-0.117,719,117.47999999999999,bd3d3c6d7a0a11fa4b28,0.94,2026-09-11T09:14:18
ibex,grt,5_1_grt,tns5-prof,3,post_grt_wns,1.61,,1,0,-4.334,-4.334,36,117.47999999999999,bd3d3c6d7a0a11fa4b28,0.94,2026-09-11T09:14:18
jpeg,cts,4_1_cts,base,1,setup_hold,120.38,0.13,1900,1620,-123.072,-95.177,572,155.25,6882293c0dc4223b9175,0.96,2026-09-10T21:51:44
jpeg,cts,4_1_cts,base-p0067,1,setup_hold,109.19,0.13,1900,1620,-123.072,-95.177,572,144.34,6882293c0dc4223b9175,0.89,2026-09-11T18:15:26
