design,stage,substep,arm,repeat,call,setup_s,hold_s,passes,last_improving_iter,wns_start_ps,wns_end_ps,endpoints,substep_wall_s,result_sha1,loadavg_at_start,recorded_at
sky130hd/ibex,full,4_1_cts,base-p00670068,1,setup_hold,1.11,0.06,7,6,-0.105,0.029,4,15.24,0e8ee687ca1b19e00433,0.86,2026-09-12T22:23:08
sky130hd/ibex,full,5_1_grt,base-p00670068,1,setup_hold,13.12,0.11,920,416,-0.649,0.005,849,52.41,303896c85fa86a5ca157,0.86,2026-09-12T22:23:08
sky130hd/ibex,full,4_1_cts,base-p0069,1,setup_hold,1.18,0.06,7,6,-0.105,0.029,4,15.58,0e8ee687ca1b19e00433,0.98,2026-09-13T05:04:10
sky130hd/ibex,full,5_1_grt,base-p0069,1,setup_hold,12.81,0.12,800,416,-0.649,0.005,849,53.62,303896c85fa86a5ca157,0.98,2026-09-13T05:04:10
sky130hd/ibex,full,4_1_cts,base-p0074,1,setup_hold,1.18,0.06,7,6,-0.105,0.029,4,15.46,0e8ee687ca1b19e00433,0.94,2026-09-13T01:39:54
sky130hd/ibex,full,5_1_grt,base-p0074,1,setup_hold,11.41,0.12,425,265,-0.649,0.005,849,51.79,303896c85fa86a5ca157,0.94,2026-09-13T01:39:54
sky130hd/ibex,full,4_1_cts,base-p0077,1,setup_hold,1.17,0.06,7,6,-0.105,0.029,4,15.56,0e8ee687ca1b19e00433,0.82,2026-09-13T21:18:29
sky130hd/ibex,full,5_1_grt,base-p0077,1,setup_hold,13.39,0.12,920,416,-0.649,0.005,849,52.39,303896c85fa86a5ca157,0.82,2026-09-13T21:18:29
sky130hd/jpeg,full,4_1_cts,base-p00670068,1,setup_hold,104.05,0.08,6300,5930,-0.874,-0.538,410,122.83,7c493f3f24be2fd9a59a,0.99,2026-09-12T22:51:39
sky130hd/jpeg,full,5_1_grt,base-p00670068,1,setup_hold,71.4,0.22,2000,1670,-0.798,-0.712,457,143.05,90bb8daf065a2169ad87,0.99,2026-09-12T22:51:39
sky130hd/jpeg,full,4_1_cts,base-p0069,1,setup_hold,104.01,0.08,6300,5930,-0.874,-0.538,410,122.78,7c493f3f24be2fd9a59a,0.98,2026-09-13T05:34:34
sky130hd/jpeg,full,5_1_grt,base-p0069,1,setup_hold,73.91,0.22,2000,1670,-0.798,-0.712,457,146.4,90bb8daf065a2169ad87,0.98,2026-09-13T05:34:34
sky130hd/jpeg,full,4_1_cts,base-p0074,1,setup_hold,104.18,0.08,6300,5930,-0.874,-0.538,410,123.06,7c493f3f24be2fd9a59a,0.83,2026-09-13T02:07:59
sky130hd/jpeg,full,5_1_grt,base-p0074,1,setup_hold,71.64,0.22,2000,1670,-0.798,-0.712,457,143.89,90bb8daf065a2169ad87,0.83,2026-09-13T02:07:59
sky130hd/jpeg,full,4_1_cts,base-p0077,1,setup_hold,56.25,0.08,2900,2520,-0.874,-0.582,410,75.0,df000f758efb3d1327af,0.81,2026-09-13T21:49:16
sky130hd/jpeg,full,5_1_grt,base-p0077,1,setup_hold,103.17,0.22,2600,2200,-0.873,-0.759,468,171.99,2a5867fc7e5278072521,0.81,2026-09-13T21:49:16
sky130hd/riscv32i,full,4_1_cts,base-p00670068,1,setup_hold,35.62,0.02,1800,511,-1.998,-0.86,448,40.72,15c1e39adec9816af991,0.89,2026-09-12T22:34:16
sky130hd/riscv32i,full,5_1_grt,base-p00670068,1,setup_hold,117.15,0.04,2000,1610,-1.215,-0.969,532,138.56,29968c089822b115e0ac,0.89,2026-09-12T22:34:16
sky130hd/riscv32i,full,4_1_cts,base-p00670068,2,setup_hold,35.15,0.02,1800,511,-1.998,-0.86,448,40.26,15c1e39adec9816af991,0.87,2026-09-14T03:16:40
sky130hd/riscv32i,full,5_1_grt,base-p00670068,2,setup_hold,119.04,0.04,2000,1610,-1.215,-0.969,532,140.94,29968c089822b115e0ac,0.87,2026-09-14T03:16:40
sky130hd/riscv32i,full,4_1_cts,base-p00670068,3,setup_hold,35.18,0.02,1800,511,-1.998,-0.86,448,40.25,15c1e39adec9816af991,0.90,2026-09-14T03:27:17
sky130hd/riscv32i,full,5_1_grt,base-p00670068,3,setup_hold,117.61,0.04,2000,1610,-1.215,-0.969,532,139.09,29968c089822b115e0ac,0.90,2026-09-14T03:27:17
sky130hd/riscv32i,full,4_1_cts,base-p0069,1,setup_hold,21.68,0.02,1200,511,-1.998,-0.86,448,26.83,4e72251ff1159d76c568,0.86,2026-09-13T05:16:14
sky130hd/riscv32i,full,5_1_grt,base-p0069,1,setup_hold,140.44,0.04,2200,1639,-1.212,-0.979,534,162.86,3828e98e7774b1d3134d,0.86,2026-09-13T05:16:14
sky130hd/riscv32i,full,4_1_cts,base-p0074,1,setup_hold,19.94,0.02,1158,511,-1.998,-0.86,448,25.03,bdbbd1de7cc7a5537e93,0.88,2026-09-13T01:49:53
sky130hd/riscv32i,full,5_1_grt,base-p0074,1,setup_hold,76.08,0.04,1200,160,-1.214,-0.958,516,98.21000000000001,d1405e5999e5e73aab38,0.88,2026-09-13T01:49:53
sky130hd/riscv32i,full,4_1_cts,base-p0074,2,setup_hold,19.9,0.02,1158,511,-1.998,-0.86,448,24.95,bdbbd1de7cc7a5537e93,0.78,2026-09-14T01:24:13
sky130hd/riscv32i,full,5_1_grt,base-p0074,2,setup_hold,76.72,0.04,1200,160,-1.214,-0.958,516,98.2,d1405e5999e5e73aab38,0.78,2026-09-14T01:24:13
sky130hd/riscv32i,full,4_1_cts,base-p0074,3,setup_hold,20.08,0.02,1158,511,-1.998,-0.86,448,25.21,bdbbd1de7cc7a5537e93,0.81,2026-09-14T01:34:16
sky130hd/riscv32i,full,5_1_grt,base-p0074,3,setup_hold,76.97,0.04,1200,160,-1.214,-0.958,516,99.50999999999999,d1405e5999e5e73aab38,0.81,2026-09-14T01:34:16
sky130hd/riscv32i,full,4_1_cts,base-p0077,1,setup_hold,44.18,0.02,2100,1800,-1.998,-0.859,448,49.27,848925c93edbc21bc2af,0.94,2026-09-13T21:30:11
sky130hd/riscv32i,full,5_1_grt,base-p0077,1,setup_hold,156.79,0.04,2200,1760,-1.172,-0.956,549,179.94,5f07f82c7f150cd4041d,0.94,2026-09-13T21:30:11
sky130hd/riscv32i,full,4_1_cts,base-p0077,2,setup_hold,44.56,0.02,2100,1800,-1.998,-0.859,448,49.71,848925c93edbc21bc2af,0.93,2026-09-13T23:35:59
sky130hd/riscv32i,full,5_1_grt,base-p0077,2,setup_hold,158.94,0.04,2200,1760,-1.172,-0.956,549,181.56,5f07f82c7f150cd4041d,0.93,2026-09-13T23:35:59
sky130hd/riscv32i,full,4_1_cts,base-p0077,3,setup_hold,45.29,0.02,2100,1800,-1.998,-0.859,448,50.45,848925c93edbc21bc2af,0.87,2026-09-13T23:48:09
sky130hd/riscv32i,full,5_1_grt,base-p0077,3,setup_hold,152.78,0.04,2200,1760,-1.172,-0.956,549,175.31,5f07f82c7f150cd4041d,0.87,2026-09-13T23:48:09
tinyRocket,cts,4_1_cts,base,1,setup_hold,1.07,0.21,0,,,,,24.14,ef01797d52a6eccb5137,0.99,2026-09-10T22:47:17
tinyRocket,floorplan,2_1_floorplan,base,1,floorplan_setup,0.19,,0,,,,,11.49,90cd94701936a955350e,0.85,2026-09-10T22:42:49
tinyRocket,full,2_1_floorplan,base-p00670068,1,floorplan_setup,0.18,,0,,,,,11.23,90cd94701936a955350e,0.79,2026-09-12T22:06:26
tinyRocket,full,4_1_cts,base-p00670068,1,setup_hold,1.03,0.21,0,,,,,24.06,ef01797d52a6eccb5137,0.79,2026-09-12T22:06:26
tinyRocket,full,5_1_grt,base-p00670068,1,setup_hold,0.84,0.28,0,,,,,57.84,efcebf9b105d7d408d18,0.79,2026-09-12T22:06:26
tinyRocket,full,5_1_grt,base-p00670068,1,post_grt_wns,0.82,,0,,,,,57.84,efcebf9b105d7d408d18,0.79,2026-09-12T22:06:26
tinyRocket,full,2_1_floorplan,base-p0069,1,floorplan_setup,0.19,,0,,,,,11.74,90cd94701936a955350e,0.86,2026-09-13T04:47:29
tinyRocket,full,4_1_cts,base-p0069,1,setup_hold,1.04,0.21,0,,,,,24.13,ef01797d52a6eccb5137,0.86,2026-09-13T04:47:29
tinyRocket,full,5_1_grt,base-p0069,1,setup_hold,0.8,0.28,0,,,,,58.08,efcebf9b105d7d408d18,0.86,2026-09-13T04:47:29
tinyRocket,full,5_1_grt,base-p0069,1,post_grt_wns,0.81,,0,,,,,58.08,efcebf9b105d7d408d18,0.86,2026-09-13T04:47:29
tinyRocket,full,2_1_floorplan,base-p0074,1,floorplan_setup,0.19,,0,,,,,11.74,90cd94701936a955350e,0.92,2026-09-13T01:23:14
tinyRocket,full,4_1_cts,base-p0074,1,setup_hold,1.03,0.18,0,,,,,24.11,ef01797d52a6eccb5137,0.92,2026-09-13T01:23:14
tinyRocket,full,5_1_grt,base-p0074,1,setup_hold,0.74,0.3,0,,,,,57.57,efcebf9b105d7d408d18,0.92,2026-09-13T01:23:14
tinyRocket,full,5_1_grt,base-p0074,1,post_grt_wns,0.79,,0,,,,,57.57,efcebf9b105d7d408d18,0.92,2026-09-13T01:23:14
tinyRocket,full,2_1_floorplan,base-p0077,1,floorplan_setup,0.19,,0,,,,,11.32,90cd94701936a955350e,0.97,2026-09-13T21:01:43
tinyRocket,full,4_1_cts,base-p0077,1,setup_hold,1.02,0.19,0,,,,,24.0,ef01797d52a6eccb5137,0.97,2026-09-13T21:01:43
tinyRocket,full,5_1_grt,base-p0077,1,setup_hold,0.79,0.29,0,,,,,57.17,efcebf9b105d7d408d18,0.97,2026-09-13T21:01:43
tinyRocket,full,5_1_grt,base-p0077,1,post_grt_wns,0.81,,0,,,,,57.17,efcebf9b105d7d408d18,0.97,2026-09-13T21:01:43
tinyRocket,grt,5_1_grt,base,1,setup_hold,0.79,0.28,0,,,,,57.66,efcebf9b105d7d408d18,0.89,2026-09-10T22:49:26
tinyRocket,grt,5_1_grt,base,1,post_grt_wns,0.83,,0,,,,,57.66,efcebf9b105d7d408d18,0.89,2026-09-10T22:49:26
uart,cts,4_1_cts,base,1,setup_hold,2.45,0.0,415,356,-39.8,-22.797,64,7.39,6f53dd1ea897bd76ff80,0.90,2026-09-10T21:17:27
uart,floorplan,2_1_floorplan,base,1,floorplan_setup,0.88,,211,198,-42.905,-29.762,63,2.55,c72992a0e26fec19abb4,0.81,2026-09-10T21:17:03
uart,full,2_1_floorplan,base-p00670068,1,floorplan_setup,0.84,,211,198,-42.905,-29.762,63,2.56,c72992a0e26fec19abb4,0.79,2026-09-12T19:40:43
uart,full,4_1_cts,base-p00670068,1,setup_hold,2.4,0.0,415,356,-39.8,-22.797,64,7.43,6f53dd1ea897bd76ff80,0.79,2026-09-12T19:40:43
uart,full,5_1_grt,base-p00670068,1,setup_hold,4.61,0.0,374,58,-35.269,-31.011,68,8.53,1aa1b7fcfc33161deea1,0.79,2026-09-12T19:40:43
uart,full,5_1_grt,base-p00670068,1,post_grt_wns,0.07,,1,0,-32.967,-32.967,68,8.53,1aa1b7fcfc33161deea1,0.79,2026-09-12T19:40:43
uart,full,2_1_floorplan,base-p0069,1,floorplan_setup,0.83,,211,198,-42.905,-29.762,63,2.49,c72992a0e26fec19abb4,0.88,2026-09-13T02:20:49
uart,full,4_1_cts,base-p0069,1,setup_hold,2.4,0.0,415,356,-39.8,-22.797,64,7.36,6f53dd1ea897bd76ff80,0.88,2026-09-13T02:20:49
uart,full,5_1_grt,base-p0069,1,setup_hold,4.65,0.0,374,58,-35.269,-31.011,68,8.57,1aa1b7fcfc33161deea1,0.88,2026-09-13T02:20:49
uart,full,5_1_grt,base-p0069,1,post_grt_wns,0.07,,1,0,-32.967,-32.967,68,8.57,1aa1b7fcfc33161deea1,0.88,2026-09-13T02:20:49
uart,full,2_1_floorplan,base-p0074,1,floorplan_setup,0.83,,211,198,-42.905,-29.762,63,2.51,c72992a0e26fec19abb4,0.79,2026-09-12T23:00:36
uart,full,4_1_cts,base-p0074,1,setup_hold,2.4,0.0,415,356,-39.8,-22.797,64,7.39,6f53dd1ea897bd76ff80,0.79,2026-09-12T23:00:36
uart,full,5_1_grt,base-p0074,1,setup_hold,4.6,0.0,374,58,-35.269,-31.011,68,8.54,1aa1b7fcfc33161deea1,0.79,2026-09-12T23:00:36
uart,full,5_1_grt,base-p0074,1,post_grt_wns,0.07,,1,0,-32.967,-32.967,68,8.54,1aa1b7fcfc33161deea1,0.79,2026-09-12T23:00:36
uart,full,2_1_floorplan,base-p0077,1,floorplan_setup,0.88,,212,197,-42.905,-29.762,63,2.54,c72992a0e26fec19abb4,0.82,2026-09-13T18:35:03
uart,full,4_1_cts,base-p0077,1,setup_hold,2.77,0.0,458,350,-39.8,-22.797,64,7.74,3108249d14b7385502a2,0.82,2026-09-13T18:35:03
uart,full,5_1_grt,base-p0077,1,setup_hold,4.0,0.0,323,133,-35.269,-31.011,66,7.82,bd62853591006106a601,0.82,2026-09-13T18:35:03
uart,full,5_1_grt,base-p0077,1,post_grt_wns,0.07,,1,0,-32.967,-32.967,67,7.82,bd62853591006106a601,0.82,2026-09-13T18:35:03
uart,grt,5_1_grt,base,1,setup_hold,4.71,0.0,374,58,-35.269,-31.011,68,8.65,1aa1b7fcfc33161deea1,0.91,2026-09-10T21:17:37
uart,grt,5_1_grt,base,1,post_grt_wns,0.08,,1,0,-32.967,-32.967,68,8.65,1aa1b7fcfc33161deea1,0.91,2026-09-10T21:17:37
